Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.42.0.67-10.42.0.64-8805-8805-17,10.42.0.67,8805,10.42.0.64,8805,17,07/05/2025 12:58:10 PM,110026545,22,22,352.0,352.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.3984559362470215,0.39990349601543884,2558756.8604651154,4702899.843529232,1.1004501E7,57.0,1.10026545E8,5239359.285714286,5630221.087412492,1.1004501E7,352.0,1.10026147E8,5239340.333333333,5630644.475811951,1.1004943E7,79.0,0,0,0,0,176,176,0.19995174800771942,0.19995174800771942,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,64,4,121316,2,35,2,35,0,0,21,8,528.8,112.82021095530712,726.0,352.0,1.1002074200000001E7,1486.4037734671836,1.1004501E7,1.1000198E7,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/05/2025 12:58:15 PM,88064043,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.068132234174168,1.76128086E7,1.6695425682973415E7,4.4031996E7,47.0,8.8064043E7,1.76128086E7,1.6695425682973415E7,4.4031996E7,47.0,0,0,0,0,0,0,0,0,0,0,0,0.068132234174168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2015999E7,1.5569063780134736E7,4.4031996E7,1.0751933E7,NeedManualLabel
10.42.0.67-10.42.0.64-8805-8805-17,10.42.0.67,8805,10.42.0.64,8805,17,07/05/2025 01:00:11 PM,110032055,22,22,352.0,352.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,6.398135525143105,0.39988347032144406,2558885.0000000005,4702812.276714556,1.1004381E7,60.0,1.10032055E8,5239621.666666667,5629936.329475683,1.1004381E7,464.0,1.10031535E8,5239596.904761905,5630908.992947124,1.1009811E7,99.0,0,0,0,0,176,176,0.19994173516072203,0.19994173516072203,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.363636363636363,16.0,16.0,0,0,0,64,4,60663,2,35,2,35,0,0,21,8,1098.1,1729.6984611968257,6016.0,464.0,1.1002045000000002E7,1479.1246660703953,1.1004381E7,1.1000177E7,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/05/2025 01:00:17 PM,110079899,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.06359017462397926,1.8346649833333332E7,8864603.387945056,3.2767922E7,1.0751933E7,1.10079899E8,1.8346649833333332E7,8864603.387945056,3.2767922E7,1.0751933E7,0,0,0,0,0,0,0,0,0,0,0,0.06359017462397926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8346649833333332E7,8864603.387945056,3.2767922E7,1.0751933E7,NeedManualLabel
10.42.0.67-10.42.0.64-8805-8805-17,10.42.0.67,8805,10.42.0.64,8805,17,07/05/2025 01:02:12 PM,44011651,10,10,160.0,160.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,7.270801997407459,0.4544251248379662,2316402.6842105263,4608195.758553028,1.1003778E7,63.0,4.4011651E7,4890183.444444444,5798298.103864101,1.1003778E7,565.0,4.4011126E7,4890125.11111111,5798805.015708807,1.1004226E7,126.0,0,0,0,0,80,80,0.2272125624189831,0.2272125624189831,16.0,16.0,16.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,16.8,16.0,16.0,0,0,0,64,4,101716,2,40,2,40,0,0,9,8,624.25,46.743092181269596,676.0,565.0,1.100212625E7,1186.4224584863032,1.1003778E7,1.1000963E7,NeedManualLabel
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/05/2025 01:02:29 PM,22015989,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.09084306864433843,2.2015989E7,0.0,2.2015989E7,2.2015989E7,2.2015989E7,2.2015989E7,0.0,2.2015989E7,2.2015989E7,0,0,0,0,0,0,0,0,0,0,0,0.09084306864433843,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.2015989E7,0.0,2.2015989E7,2.2015989E7,NeedManualLabel
